Record #:  0
Notes :


24.06.201715:18:34
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
267,934799E-6	-9,475088E-3	-6,857538E-3	1,174259E-3	-8,078146E-3	-6,760406E-3	-8,678246E-3	3,031063E-3
268,888474E-6	-9,483051E-3	-6,873703E-3	1,195240E-3	-8,099174E-3	-6,777716E-3	-8,684921E-3	3,051329E-3
268,697739E-6	-9,485817E-3	-6,890488E-3	1,217127E-3	-8,110285E-3	-6,785345E-3	-8,679867E-3	3,068256E-3
268,030167E-6	-9,481001E-3	-6,899548E-3	1,237774E-3	-8,082342E-3	-6,760216E-3	-8,673906E-3	3,099012E-3
267,887115E-6	-9,479856E-3	-6,896353E-3	1,241970E-3	-8,043766E-3	-6,723022E-3	-8,672905E-3	3,111076E-3
266,599655E-6	-9,485960E-3	-6,883240E-3	1,226521E-3	-8,036852E-3	-6,723213E-3	-8,650446E-3	3,100061E-3
266,742706E-6	-9,504747E-3	-6,883144E-3	1,203775E-3	-8,032894E-3	-6,725836E-3	-8,721161E-3	3,092575E-3
268,030167E-6	-9,510231E-3	-6,890440E-3	1,184845E-3	-8,055210E-3	-6,744432E-3	-8,731699E-3	3,084326E-3
267,553329E-6	-9,511614E-3	-6,909800E-3	1,198006E-3	-8,051205E-3	-6,741524E-3	-8,673000E-3	3,095722E-3
267,457962E-6	-9,510851E-3	-6,908846E-3	1,212502E-3	-8,042383E-3	-6,722403E-3	-8,691359E-3	3,109169E-3
268,507004E-6	-9,511662E-3	-6,903982E-3	1,220274E-3	-8,047962E-3	-6,724310E-3	-8,723068E-3	3,117847E-3
268,030167E-6	-9,505606E-3	-6,907511E-3	1,233006E-3	-8,053970E-3	-6,742191E-3	-8,725309E-3	3,122425E-3
269,269943E-6	-9,502697E-3	-6,919813E-3	1,237774E-3	-8,064795E-3	-6,760168E-3	-8,678532E-3	3,119087E-3
268,650055E-6	-9,511709E-3	-6,928539E-3	1,233482E-3	-8,071756E-3	-6,769228E-3	-8,635950E-3	3,116751E-3
268,840790E-6	-9,517860E-3	-6,933594E-3	1,248312E-3	-8,050489E-3	-6,738615E-3	-8,620596E-3	3,135347E-3
268,602371E-6	-9,513187E-3	-6,926298E-3	1,274443E-3	-8,029985E-3	-6,706381E-3	-8,647633E-3	3,161478E-3
267,124176E-6	-9,516859E-3	-6,935215E-3	1,261806E-3	-8,015442E-3	-6,695223E-3	-8,670902E-3	3,154325E-3
267,410278E-6	-9,513330E-3	-6,941748E-3	1,242113E-3	-8,004427E-3	-6,685066E-3	-8,615828E-3	3,140497E-3
267,171860E-6	-9,514618E-3	-6,952333E-3	1,237297E-3	-8,015108E-3	-6,702709E-3	-8,608532E-3	3,131104E-3
266,790390E-6	-9,536362E-3	-6,940651E-3	1,213503E-3	-8,052444E-3	-6,745672E-3	-8,651209E-3	3,105974E-3
267,553329E-6	-9,543705E-3	-6,932306E-3	1,203442E-3	-8,075809E-3	-6,761837E-3	-8,724546E-3	3,096008E-3
267,934799E-6	-9,533453E-3	-6,934118E-3	1,208639E-3	-8,092546E-3	-6,773043E-3	-8,712339E-3	3,090286E-3
266,790390E-6	-9,529352E-3	-6,951761E-3	1,231337E-3	-8,091688E-3	-6,763506E-3	-8,714628E-3	3,104973E-3
267,219543E-6	-9,538031E-3	-6,964493E-3	1,244211E-3	-8,078861E-3	-6,745672E-3	-8,723497E-3	3,122425E-3
268,602371E-6	-9,559298E-3	-6,987286E-3	1,246309E-3	-8,063459E-3	-6,742764E-3	-8,638191E-3	3,133774E-3
268,507004E-6	-9,571600E-3	-6,986332E-3	1,244545E-3	-8,042383E-3	-6,735134E-3	-8,621979E-3	3,138161E-3
267,696381E-6	-9,582949E-3	-6,976557E-3	1,244688E-3	-8,015490E-3	-6,712008E-3	-8,684444E-3	3,149176E-3
268,554687E-6	-9,587097E-3	-6,951284E-3	1,226807E-3	-8,016586E-3	-6,719494E-3	-8,750725E-3	3,139687E-3
267,839432E-6	-9,571457E-3	-6,913853E-3	1,215601E-3	-8,059788E-3	-6,754017E-3	-8,773279E-3	3,127241E-3
268,125534E-6	-9,538460E-3	-6,885481E-3	1,215792E-3	-8,100796E-3	-6,775331E-3	-8,774662E-3	3,116798E-3
268,173218E-6	-9,515572E-3	-6,873035E-3	1,231575E-3	-8,084154E-3	-6,759977E-3	-8,733320E-3	3,122044E-3
268,507004E-6	-9,474134E-3	-6,836224E-3	1,234198E-3	-8,095741E-3	-6,766367E-3	-8,735371E-3	3,100920E-3
267,410278E-6	-9,401894E-3	-6,795120E-3	1,238775E-3	-8,113050E-3	-6,772709E-3	-8,760309E-3	3,073025E-3
267,314911E-6	-9,326935E-3	-6,765413E-3	1,236391E-3	-8,086634E-3	-6,741428E-3	-8,794594E-3	3,043318E-3
266,647339E-6	-9,257603E-3	-6,742954E-3	1,219177E-3	-8,027792E-3	-6,665897E-3	-8,780670E-3	3,012323E-3
267,553329E-6	-9,181929E-3	-6,713963E-3	1,207399E-3	-7,982302E-3	-6,590176E-3	-8,744335E-3	2,995920E-3
267,839432E-6	-9,094954E-3	-6,652641E-3	1,162577E-3	-7,960796E-3	-6,544209E-3	-8,755398E-3	2,945614E-3
266,885757E-6	-9,020090E-3	-6,604052E-3	1,115513E-3	-7,926798E-3	-6,501865E-3	-8,799648E-3	2,892065E-3
267,410278E-6	-8,971119E-3	-6,577206E-3	1,050854E-3	-7,892418E-3	-6,460142E-3	-8,873510E-3	2,821636E-3
268,077850E-6	-8,938885E-3	-6,531000E-3	949,048996E-6	-7,861519E-3	-6,416178E-3	-8,888960E-3	2,725744E-3
267,171860E-6	-8,924055E-3	-6,454992E-3	818,586349E-6	-7,831907E-3	-6,368446E-3	-8,915710E-3	2,607489E-3
266,361237E-6	-8,949232E-3	-6,398678E-3	703,477859E-6	-7,801533E-3	-6,325197E-3	-8,933306E-3	2,508259E-3
267,314911E-6	-8,993006E-3	-6,404400E-3	648,593903E-6	-7,775736E-3	-6,303501E-3	-8,852959E-3	2,467299E-3
266,981125E-6	-9,053326E-3	-6,445312E-3	633,049011E-6	-7,735062E-3	-6,280422E-3	-8,837080E-3	2,468157E-3
267,171860E-6	-9,137249E-3	-6,496286E-3	621,271133E-6	-7,716036E-3	-6,267023E-3	-8,873367E-3	2,484512E-3
268,363953E-6	-9,233189E-3	-6,573772E-3	631,237030E-6	-7,708502E-3	-6,258440E-3	-8,864689E-3	2,519941E-3
268,173218E-6	-9,358692E-3	-6,658077E-3	633,430481E-6	-7,683611E-3	-6,248665E-3	-8,803654E-3	2,565908E-3
268,363953E-6	-9,530210E-3	-6,800318E-3	659,418106E-6	-7,653427E-3	-6,255198E-3	-8,708620E-3	2,654505E-3
267,934799E-6	-9,742737E-3	-6,952333E-3	680,351257E-6	-7,673788E-3	-6,307220E-3	-8,664227E-3	2,745295E-3
266,838074E-6	-9,877396E-3	-7,022524E-3	684,881210E-6	-7,713318E-3	-6,359911E-3	-8,694220E-3	2,794456E-3
267,219543E-6	-9,907007E-3	-7,040024E-3	722,122192E-6	-7,731771E-3	-6,375504E-3	-8,713198E-3	2,836990E-3
266,838074E-6	-9,898949E-3	-7,052898E-3	779,628754E-6	-7,757950E-3	-6,407738E-3	-8,650637E-3	2,877426E-3
267,028809E-6	-9,858370E-3	-7,080984E-3	857,639313E-6	-7,794476E-3	-6,459665E-3	-8,654594E-3	2,930546E-3
267,314911E-6	-9,783363E-3	-7,066536E-3	941,705704E-6	-7,815933E-3	-6,491470E-3	-8,703756E-3	2,985382E-3
266,981125E-6	-9,733629E-3	-7,055187E-3	1,012850E-3	-7,823753E-3	-6,501675E-3	-8,640862E-3	3,039408E-3
267,410278E-6	-9,724855E-3	-7,089901E-3	1,086426E-3	-7,826614E-3	-6,509542E-3	-8,571482E-3	3,101254E-3
267,362595E-6	-9,725666E-3	-7,134628E-3	1,148033E-3	-7,829905E-3	-6,517506E-3	-8,621311E-3	3,154707E-3
267,076492E-6	-9,715080E-3	-7,150650E-3	1,184988E-3	-7,853556E-3	-6,546879E-3	-8,659554E-3	3,186131E-3
267,696381E-6	-9,686089E-3	-7,138729E-3	1,212168E-3	-7,903385E-3	-6,594229E-3	-8,619165E-3	3,193760E-3
267,744064E-6	-9,669971E-3	-7,121372E-3	1,216602E-3	-7,933378E-3	-6,628180E-3	-8,616972E-3	3,180456E-3
267,934799E-6	-9,656143E-3	-7,099819E-3	1,217508E-3	-7,956123E-3	-6,650877E-3	-8,653975E-3	3,167582E-3
268,268585E-6	-9,655476E-3	-7,095575E-3	1,229811E-3	-7,989931E-3	-6,677341E-3	-8,664560E-3	3,165150E-3
268,220901E-6	-9,648466E-3	-7,109785E-3	1,253891E-3	-7,995939E-3	-6,677008E-3	-8,658028E-3	3,184843E-3
268,363953E-6	-9,643984E-3	-7,095289E-3	1,266575E-3	-7,982302E-3	-6,663465E-3	-8,625460E-3	3,202343E-3
267,648697E-6	-9,646082E-3	-7,075119E-3	1,253891E-3	-7,980299E-3	-6,663942E-3	-8,640385E-3	3,197479E-3
267,839432E-6	-9,650040E-3	-7,086325E-3	1,262903E-3	-7,960272E-3	-6,651640E-3	-8,644390E-3	3,210592E-3
267,505646E-6	-9,646082E-3	-7,073212E-3	1,260519E-3	-7,939196E-3	-6,635237E-3	-8,629513E-3	3,214407E-3
267,696381E-6	-9,646463E-3	-7,070398E-3	1,264143E-3	-7,927084E-3	-6,609869E-3	-8,611870E-3	3,226566E-3
266,933441E-6	-9,643364E-3	-7,076311E-3	1,278830E-3	-7,926941E-3	-6,605339E-3	-8,598137E-3	3,241587E-3
266,885757E-6	-9,635162E-3	-7,080603E-3	1,281357E-3	-7,940245E-3	-6,619692E-3	-8,607769E-3	3,239679E-3
266,838074E-6	-9,631109E-3	-7,076836E-3	1,264286E-3	-7,956648E-3	-6,645966E-3	-8,652973E-3	3,220367E-3
267,219543E-6	-9,629059E-3	-7,068062E-3	1,257086E-3	-7,997608E-3	-6,694365E-3	-8,659267E-3	3,204632E-3
267,362595E-6	-9,621668E-3	-7,062244E-3	1,259136E-3	-8,032370E-3	-6,714535E-3	-8,736467E-3	3,194189E-3
266,218185E-6	-9,622908E-3	-7,068920E-3	1,270628E-3	-8,022451E-3	-6,696320E-3	-8,706188E-3	3,203821E-3
267,076492E-6	-9,622860E-3	-7,078505E-3	1,271248E-3	-7,995176E-3	-6,677723E-3	-8,644485E-3	3,207779E-3
267,171860E-6	-9,632063E-3	-7,083941E-3	1,263762E-3	-7,982922E-3	-6,682253E-3	-8,684826E-3	3,203297E-3
267,314911E-6	-9,638214E-3	-7,088327E-3	1,258039E-3	-7,962990E-3	-6,664753E-3	-8,664274E-3	3,200674E-3
268,268585E-6	-9,637642E-3	-7,103252E-3	1,255894E-3	-7,951546E-3	-6,646204E-3	-8,606291E-3	3,208780E-3
268,650055E-6	-9,627724E-3	-7,091427E-3	1,255703E-3	-7,958698E-3	-6,638384E-3	-8,656025E-3	3,213120E-3
267,791748E-6	-9,609747E-3	-7,077456E-3	1,262140E-3	-7,974720E-3	-6,643105E-3	-8,673334E-3	3,217649E-3
267,648697E-6	-9,598732E-3	-7,073116E-3	1,264620E-3	-7,983017E-3	-6,651640E-3	-8,666134E-3	3,218460E-3
267,553329E-6	-9,593582E-3	-7,065296E-3	1,270723E-3	-7,999849E-3	-6,667042E-3	-8,707571E-3	3,220320E-3
267,696381E-6	-9,581137E-3	-7,056093E-3	1,291704E-3	-8,007002E-3	-6,676865E-3	-8,721638E-3	3,235006E-3
268,507004E-6	-9,578991E-3	-7,046604E-3	1,302385E-3	-7,993078E-3	-6,670237E-3	-8,694220E-3	3,246403E-3
268,840790E-6	-9,592628E-3	-7,066202E-3	1,314831E-3	-7,949877E-3	-6,619883E-3	-8,661509E-3	3,261662E-3
267,696381E-6	-9,606791E-3	-7,074165E-3	1,318884E-3	-7,925463E-3	-6,590986E-3	-8,620024E-3	3,270960E-3
267,219543E-6	-9,620047E-3	-7,076597E-3	1,309633E-3	-7,900095E-3	-6,574583E-3	-8,626747E-3	3,279495E-3
267,076492E-6	-9,611893E-3	-7,069778E-3	1,290274E-3	-7,901859E-3	-6,583786E-3	-8,663082E-3	3,265905E-3
268,125534E-6	-9,598923E-3	-7,066345E-3	1,276159E-3	-7,943249E-3	-6,627464E-3	-8,704567E-3	3,239250E-3
268,173218E-6	-9,606791E-3	-7,069540E-3	1,263285E-3	-7,958841E-3	-6,647491E-3	-8,694935E-3	3,218460E-3
267,410278E-6	-9,627247E-3	-7,086563E-3	1,265860E-3	-7,956028E-3	-6,649256E-3	-8,654404E-3	3,219509E-3
267,982483E-6	-9,632254E-3	-7,092428E-3	1,275206E-3	-7,973385E-3	-6,660318E-3	-8,661079E-3	3,218126E-3
267,410278E-6	-9,639692E-3	-7,113457E-3	1,300287E-3	-7,975292E-3	-6,657982E-3	-8,666039E-3	3,239298E-3
267,076492E-6	-9,647036E-3	-7,116508E-3	1,283360E-3	-7,990170E-3	-6,667566E-3	-8,653975E-3	3,232288E-3
267,696381E-6	-9,633255E-3	-7,112741E-3	1,270771E-3	-7,991362E-3	-6,655312E-3	-8,680773E-3	3,224373E-3
267,505646E-6	-9,622288E-3	-7,107067E-3	1,284790E-3	-7,962894E-3	-6,636858E-3	-8,702087E-3	3,240061E-3
266,742706E-6	-9,618378E-3	-7,088137E-3	1,279688E-3	-7,940865E-3	-6,615734E-3	-8,685827E-3	3,246975E-3
266,647339E-6	-9,615374E-3	-7,082224E-3	1,261377E-3	-7,931995E-3	-6,604671E-3	-8,655500E-3	3,238821E-3
267,457962E-6	-9,613657E-3	-7,085848E-3	1,273108E-3	-7,922697E-3	-6,595898E-3	-8,667755E-3	3,248596E-3
267,076492E-6	-9,614658E-3	-7,096767E-3	1,281118E-3	-7,926321E-3	-6,598806E-3	-8,698320E-3	3,250790E-3
267,314911E-6	-9,605503E-3	-7,107115E-3	1,286507E-3	-7,943487E-3	-6,613302E-3	-8,679771E-3	3,251171E-3
267,887115E-6	-9,592772E-3	-7,083273E-3	1,293230E-3	-7,957125E-3	-6,626987E-3	-8,663034E-3	3,251457E-3
267,219543E-6	-9,579372E-3	-7,051325E-3	1,298237E-3	-7,970285E-3	-6,640863E-3	-8,664370E-3	3,247404E-3
267,457962E-6	-9,575558E-3	-7,047939E-3	1,296711E-3	-7,959175E-3	-6,631231E-3	-8,679962E-3	3,241920E-3
266,981125E-6	-9,578609E-3	-7,068920E-3	1,300859E-3	-7,934093E-3	-6,606197E-3	-8,675146E-3	3,256989E-3
267,648697E-6	-9,571457E-3	-7,070684E-3	1,312494E-3	-7,919550E-3	-6,585073E-3	-8,685732E-3	3,274393E-3
268,554687E-6	-9,574699E-3	-7,072306E-3	1,300001E-3	-7,910919E-3	-6,572533E-3	-8,718348E-3	3,263760E-3
268,125534E-6	-9,589481E-3	-7,072401E-3	1,278114E-3	-7,922935E-3	-6,582212E-3	-8,715296E-3	3,246880E-3
266,885757E-6	-9,605980E-3	-7,079744E-3	1,290512E-3	-7,917118E-3	-6,582832E-3	-8,683109E-3	3,259373E-3
266,504288E-6	-9,625149E-3	-7,109118E-3	1,311350E-3	-7,897377E-3	-6,571674E-3	-8,611345E-3	3,278685E-3
267,124176E-6	-9,630585E-3	-7,113409E-3	1,293993E-3	-7,913256E-3	-6,598425E-3	-8,628941E-3	3,248405E-3
267,362595E-6	-9,632730E-3	-7,115936E-3	1,293612E-3	-7,941628E-3	-6,621981E-3	-8,666277E-3	3,222752E-3
266,933441E-6	-9,644890E-3	-7,129049E-3	1,295280E-3	-7,972050E-3	-6,640482E-3	-8,626890E-3	3,216410E-3
267,553329E-6	-9,647703E-3	-7,128334E-3	1,284313E-3	-7,968998E-3	-6,636095E-3	-8,611393E-3	3,219032E-3
267,934799E-6	-9,631395E-3	-7,122564E-3	1,285791E-3	-7,934904E-3	-6,603193E-3	-8,657169E-3	3,233719E-3
267,839432E-6	-9,618950E-3	-7,122469E-3	1,301813E-3	-7,910156E-3	-6,583929E-3	-8,715582E-3	3,251696E-3
266,742706E-6	-9,615326E-3	-7,107449E-3	1,297379E-3	-7,886839E-3	-6,564713E-3	-8,709240E-3	3,253222E-3
266,695023E-6	-9,607363E-3	-7,076311E-3	1,284170E-3	-7,878876E-3	-6,550121E-3	-8,722544E-3	3,245592E-3
266,599655E-6	-9,598207E-3	-7,068300E-3	1,281404E-3	-7,889080E-3	-6,552124E-3	-8,744669E-3	3,239489E-3
267,076492E-6	-9,585953E-3	-7,065487E-3	1,285362E-3	-7,897711E-3	-6,565285E-3	-8,724546E-3	3,239393E-3
267,744064E-6	-9,574366E-3	-7,060480E-3	1,283312E-3	-7,920218E-3	-6,588030E-3	-8,698225E-3	3,234291E-3
269,079208E-6	-9,566498E-3	-7,053232E-3	1,282835E-3	-7,950306E-3	-6,605864E-3	-8,732843E-3	3,225803E-3
268,840790E-6	-9,557199E-3	-7,044697E-3	1,291418E-3	-7,960272E-3	-6,602526E-3	-8,748055E-3	3,227425E-3
268,125534E-6	-9,546423E-3	-7,030201E-3	1,295424E-3	-7,949924E-3	-6,584311E-3	-8,720779E-3	3,236961E-3
267,791748E-6	-9,536314E-3	-7,004929E-3	1,287603E-3	-7,932329E-3	-6,568384E-3	-8,712959E-3	3,236580E-3
267,839432E-6	-9,521532E-3	-6,987000E-3	1,287937E-3	-7,930613E-3	-6,569672E-3	-8,730936E-3	3,237915E-3
268,268585E-6	-9,512091E-3	-6,989574E-3	1,278114E-3	-7,917356E-3	-6,566429E-3	-8,749056E-3	3,232622E-3
266,933441E-6	-9,513330E-3	-7,006264E-3	1,266432E-3	-7,917118E-3	-6,580925E-3	-8,692598E-3	3,221703E-3
267,076492E-6	-9,515047E-3	-7,020235E-3	1,262522E-3	-7,927418E-3	-6,589317E-3	-8,677197E-3	3,209257E-3
267,791748E-6	-9,508657E-3	-7,028961E-3	1,274061E-3	-7,930040E-3	-6,581020E-3	-8,691168E-3	3,211069E-3
267,839432E-6	-9,508562E-3	-7,033920E-3	1,277876E-3	-7,941771E-3	-6,583786E-3	-8,718538E-3	3,202391E-3
267,457962E-6	-9,514284E-3	-7,035255E-3	1,297045E-3	-7,953787E-3	-6,586456E-3	-8,702087E-3	3,207111E-3
267,362595E-6	-9,515476E-3	-7,041550E-3	1,320362E-3	-7,953024E-3	-6,580067E-3	-8,724785E-3	3,221273E-3
267,934799E-6	-9,499788E-3	-7,028198E-3	1,325560E-3	-7,926607E-3	-6,557989E-3	-8,739042E-3	3,235292E-3
268,268585E-6	-9,496737E-3	-7,031250E-3	1,321507E-3	-7,899094E-3	-6,539392E-3	-8,738708E-3	3,235960E-3
268,316269E-6	-9,504652E-3	-7,029676E-3	1,314545E-3	-7,900381E-3	-6,543589E-3	-8,735275E-3	3,228569E-3
267,457962E-6	-9,505033E-3	-7,016134E-3	1,302195E-3	-7,888603E-3	-6,525135E-3	-8,710146E-3	3,222847E-3
267,791748E-6	-9,499741E-3	-7,004547E-3	1,288700E-3	-7,870340E-3	-6,511641E-3	-8,740282E-3	3,214550E-3
267,648697E-6	-9,494162E-3	-6,998444E-3	1,291704E-3	-7,876730E-3	-6,519032E-3	-8,755064E-3	3,214502E-3
267,791748E-6	-9,489393E-3	-6,996679E-3	1,300478E-3	-7,891607E-3	-6,530714E-3	-8,744621E-3	3,215837E-3
268,316269E-6	-9,469700E-3	-6,993341E-3	1,293135E-3	-7,909727E-3	-6,551552E-3	-8,774614E-3	3,202200E-3
267,410278E-6	-9,451342E-3	-6,984186E-3	1,294088E-3	-7,930136E-3	-6,566858E-3	-8,728600E-3	3,196621E-3
267,744064E-6	-9,434509E-3	-6,995249E-3	1,309299E-3	-7,935524E-3	-6,565142E-3	-8,722019E-3	3,203535E-3
267,028809E-6	-9,418201E-3	-7,005644E-3	1,324844E-3	-7,918692E-3	-6,540728E-3	-8,731222E-3	3,213072E-3
267,219543E-6	-9,414053E-3	-6,988907E-3	1,313496E-3	-7,915115E-3	-6,532764E-3	-8,792257E-3	3,201103E-3
267,314911E-6	-9,417820E-3	-6,972837E-3	1,303434E-3	-7,913303E-3	-6,533194E-3	-8,779240E-3	3,197050E-3
268,077850E-6	-9,411287E-3	-6,939030E-3	1,302862E-3	-7,891083E-3	-6,512165E-3	-8,738279E-3	3,202009E-3
267,601013E-6	-9,400988E-3	-6,908178E-3	1,295137E-3	-7,878542E-3	-6,490517E-3	-8,685541E-3	3,198910E-3
267,744064E-6	-9,385920E-3	-6,893110E-3	1,284170E-3	-7,884741E-3	-6,496143E-3	-8,718920E-3	3,183746E-3
268,030167E-6	-9,366655E-3	-6,898022E-3	1,283789E-3	-7,881975E-3	-6,494522E-3	-8,709574E-3	3,181744E-3
268,268585E-6	-9,368181E-3	-6,904078E-3	1,283216E-3	-7,884836E-3	-6,496382E-3	-8,673716E-3	3,177118E-3
266,122818E-6	-9,377050E-3	-6,906939E-3	1,288223E-3	-7,894230E-3	-6,506968E-3	-8,730459E-3	3,169823E-3
265,836716E-6	-9,393454E-3	-6,914282E-3	1,288748E-3	-7,906771E-3	-6,511641E-3	-8,802938E-3	3,158569E-3
267,410278E-6	-9,410286E-3	-6,929207E-3	1,281595E-3	-7,914257E-3	-6,515837E-3	-8,799171E-3	3,144455E-3
267,362595E-6	-9,424925E-3	-6,940651E-3	1,268959E-3	-7,902908E-3	-6,514502E-3	-8,839369E-3	3,133821E-3
267,696381E-6	-9,428358E-3	-6,954861E-3	1,272869E-3	-7,884264E-3	-6,492710E-3	-8,843994E-3	3,146553E-3
267,839432E-6	-9,431887E-3	-6,960201E-3	1,273060E-3	-7,851934E-3	-6,461239E-3	-8,842134E-3	3,154325E-3
268,173218E-6	-9,433031E-3	-6,940889E-3	1,245546E-3	-7,857180E-3	-6,472635E-3	-8,842373E-3	3,136539E-3
267,219543E-6	-9,425116E-3	-6,931019E-3	1,241875E-3	-7,879829E-3	-6,494331E-3	-8,828974E-3	3,136349E-3
267,553329E-6	-9,417105E-3	-6,938982E-3	1,264668E-3	-7,881737E-3	-6,490040E-3	-8,810377E-3	3,157425E-3
267,362595E-6	-9,413815E-3	-6,950903E-3	1,290464E-3	-7,867146E-3	-6,475401E-3	-8,799171E-3	3,180885E-3
267,457962E-6	-9,415674E-3	-6,938744E-3	1,298332E-3	-7,878971E-3	-6,484318E-3	-8,765030E-3	3,182173E-3
267,028809E-6	-9,415817E-3	-6,935310E-3	1,286077E-3	-7,904911E-3	-6,507111E-3	-8,782005E-3	3,164816E-3
266,695023E-6	-9,408188E-3	-6,935501E-3	1,273441E-3	-7,905149E-3	-6,506824E-3	-8,803415E-3	3,157568E-3
267,934799E-6	-9,397984E-3	-6,901455E-3	1,258039E-3	-7,888889E-3	-6,487179E-3	-8,778906E-3	3,152990E-3
267,553329E-6	-9,400225E-3	-6,894302E-3	1,247311E-3	-7,873058E-3	-6,470776E-3	-8,820295E-3	3,150511E-3
267,171860E-6	-9,406281E-3	-6,901169E-3	1,242161E-3	-7,844782E-3	-6,439161E-3	-8,805704E-3	3,152895E-3
267,553329E-6	-9,424305E-3	-6,898022E-3	1,224804E-3	-7,839012E-3	-6,436396E-3	-8,842659E-3	3,140879E-3
267,887115E-6	-9,438801E-3	-6,912994E-3	1,224947E-3	-7,838249E-3	-6,440020E-3	-8,840799E-3	3,139734E-3
268,030167E-6	-9,452009E-3	-6,947708E-3	1,240301E-3	-7,843590E-3	-6,445599E-3	-8,806467E-3	3,148222E-3
267,982483E-6	-9,464025E-3	-6,969786E-3	1,241589E-3	-7,865572E-3	-6,472301E-3	-8,799696E-3	3,141975E-3
268,077850E-6	-9,473085E-3	-6,990862E-3	1,244211E-3	-7,897806E-3	-6,501770E-3	-8,663940E-3	3,138685E-3
267,839432E-6	-9,486580E-3	-6,978893E-3	1,241589E-3	-7,915306E-3	-6,514502E-3	-8,743191E-3	3,147173E-3
266,456604E-6	-9,491968E-3	-6,966448E-3	1,252079E-3	-7,889986E-3	-6,489229E-3	-8,783531E-3	3,166199E-3
266,742706E-6	-9,496975E-3	-6,969881E-3	1,258421E-3	-7,866430E-3	-6,476021E-3	-8,767319E-3	3,177357E-3
267,314911E-6	-9,501886E-3	-6,972265E-3	1,266003E-3	-7,844973E-3	-6,449080E-3	-8,767128E-3	3,187275E-3
267,982483E-6	-9,519196E-3	-6,989670E-3	1,263571E-3	-7,818270E-3	-6,421804E-3	-8,756590E-3	3,197670E-3
267,410278E-6	-9,530115E-3	-7,002687E-3	1,261520E-3	-7,801533E-3	-6,408501E-3	-8,725071E-3	3,206444E-3
268,793106E-6	-9,537220E-3	-7,006073E-3	1,245594E-3	-7,816792E-3	-6,418991E-3	-8,755970E-3	3,187323E-3
268,077850E-6	-9,549093E-3	-7,006884E-3	1,243305E-3	-7,834911E-3	-6,426716E-3	-8,748007E-3	3,180742E-3
266,408920E-6	-9,555531E-3	-7,027149E-3	1,248026E-3	-7,852840E-3	-6,443357E-3	-8,746004E-3	3,183413E-3
265,979767E-6	-9,564638E-3	-7,055140E-3	1,252222E-3	-7,879305E-3	-6,469917E-3	-8,760977E-3	3,182220E-3
267,171860E-6	-9,575224E-3	-7,061243E-3	1,259756E-3	-7,882977E-3	-6,470776E-3	-8,755159E-3	3,191996E-3
268,459320E-6	-9,577942E-3	-7,046890E-3	1,257372E-3	-7,855129E-3	-6,448364E-3	-8,732080E-3	3,201628E-3
268,316269E-6	-9,578180E-3	-7,034731E-3	1,240492E-3	-7,851553E-3	-6,450939E-3	-8,732462E-3	3,189611E-3
267,505646E-6	-9,584522E-3	-7,047462E-3	1,246357E-3	-7,845163E-3	-6,443453E-3	-8,694696E-3	3,199577E-3
267,076492E-6	-9,581518E-3	-7,032204E-3	1,247454E-3	-7,823515E-3	-6,422043E-3	-8,715010E-3	3,212500E-3
266,790390E-6	-9,571695E-3	-7,026386E-3	1,247406E-3	-7,801008E-3	-6,396008E-3	-8,752012E-3	3,215742E-3
266,933441E-6	-9,569502E-3	-7,039261E-3	1,243830E-3	-7,806063E-3	-6,395102E-3	-8,752394E-3	3,208208E-3
267,410278E-6	-9,574699E-3	-7,045603E-3	1,242685E-3	-7,820415E-3	-6,412601E-3	-8,750534E-3	3,203058E-3
267,314911E-6	-9,578419E-3	-7,049274E-3	1,261568E-3	-7,813072E-3	-6,415558E-3	-8,720255E-3	3,219557E-3
266,695023E-6	-9,577799E-3	-7,052851E-3	1,273680E-3	-7,828522E-3	-6,429672E-3	-8,695316E-3	3,223944E-3
267,982483E-6	-9,572935E-3	-7,044077E-3	1,274014E-3	-7,848406E-3	-6,450462E-3	-8,727074E-3	3,217077E-3
266,981125E-6	-9,570217E-3	-7,056570E-3	1,281595E-3	-7,837868E-3	-6,444740E-3	-8,729553E-3	3,229427E-3
267,648697E-6	-9,565020E-3	-7,062769E-3	1,283360E-3	-7,814360E-3	-6,415462E-3	-8,725214E-3	3,241062E-3
267,076492E-6	-9,562349E-3	-7,054281E-3	1,280451E-3	-7,797909E-3	-6,391621E-3	-8,749628E-3	3,239298E-3
266,742706E-6	-9,575319E-3	-7,051516E-3	1,270103E-3	-7,790184E-3	-6,378794E-3	-8,766508E-3	3,230000E-3
266,551971E-6	-9,601259E-3	-7,055092E-3	1,237345E-3	-7,809830E-3	-6,401014E-3	-8,757401E-3	3,203535E-3
267,219543E-6	-9,625483E-3	-7,084274E-3	1,236057E-3	-7,824230E-3	-6,424522E-3	-8,776140E-3	3,202534E-3
268,268585E-6	-9,629679E-3	-7,095051E-3	1,247835E-3	-7,839537E-3	-6,438398E-3	-8,795214E-3	3,211927E-3
267,791748E-6	-9,633732E-3	-7,095909E-3	1,250267E-3	-7,848692E-3	-6,446791E-3	-8,771133E-3	3,213644E-3
267,839432E-6	-9,631252E-3	-7,087612E-3	1,261377E-3	-7,859278E-3	-6,455755E-3	-8,677006E-3	3,216934E-3
